date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1
2008-10-05,2008,0,0,PHI,WSH,1555.251,1562.703,0.582069064964428,17,23,0
2008-10-05,2008,0,0,NYG,SEA,1624.701,1498.164,0.750742384775515,44,6,1
2008-10-05,2008,0,0,HOU,IND,1474.846,1589.195,0.429454853485728,27,31,0
2008-10-05,2008,0,0,GB,ATL,1556.313,1405.037,0.776430487365885,24,27,0
2008-10-05,2008,0,0,DET,CHI,1371.695,1541.484,0.353608732034097,7,34,0
2008-10-05,2008,0,0,DEN,TB,1490.231,1523.916,0.544944268234579,16,13,1
2008-10-05,2008,0,0,DAL,CIN,1624.413,1424.567,0.821211350666375,31,22,1
2008-10-05,2008,0,0,ARI,BUF,1467.244,1552.572,0.470778992551449,41,17,1
2008-10-05,2008,0,0,CAR,KC,1503.714,1381.208,0.746374989474232,34,0,1
2008-10-06,2008,0,0,NO,MIN,1493.496,1489.861,0.597508569411168,27,30,0
2008-10-12,2008,0,0,MIN,DET,1506.961,1349.2,0.78284365007255,12,10,1
2008-10-12,2008,0,0,HOU,MIA,1461.326,1443.013,0.617650624671792,29,28,1
2008-10-12,2008,0,0,DEN,JAX,1502.67,1546.98,0.529740156203665,17,24,0
2008-10-12,2008,0,0,ARI,DAL,1501.632,1631.762,0.407353095198432,30,24,1
2008-10-12,2008,0,0,IND,BAL,1602.716,1481.588,0.744870457638945,31,3,1
2008-10-12,2008,0,0,ATL,CHI,1428.911,1563.978,0.400510596532575,22,20,1
2008-10-12,2008,0,0,NYJ,CIN,1468.467,1417.218,0.661320203208695,26,14,1
2008-10-12,2008,0,0,TB,CAR,1511.476,1520.333,0.580100285579802,27,3,1
2008-10-12,2008,0,0,SF,PHI,1396.815,1531.989,0.400362716897354,26,40,0
2008-10-12,2008,0,0,NO,OAK,1476.396,1385.391,0.710545932075976,34,3,1
2008-10-12,2008,0,0,SEA,GB,1481.363,1532.439,0.520027525680893,17,27,0
2008-10-12,2008,0,0,WSH,LAR,1585.964,1330.403,0.863574023729114,17,19,0
2008-10-12,2008,0,0,LAC,NE,1594.798,1665.799,0.49136472549241,30,10,1
2008-10-13,2008,0,0,CLE,NYG,1474.099,1641.502,0.356754392617994,35,14,1
2008-10-19,2008,0,0,HOU,DET,1466.433,1344.868,0.745348218937995,28,21,1
2008-10-19,2008,0,0,WSH,CLE,1563.753,1515.806,0.657049941661067,14,11,1
2008-10-19,2008,0,0,TB,SEA,1537.835,1456.265,0.699249109480616,20,10,1
2008-10-19,2008,0,0,OAK,NYJ,1366.656,1484.969,0.423872986027591,16,13,1
2008-10-19,2008,0,0,NYG,SF,1599.794,1375.801,0.84071764674038,29,17,1
2008-10-19,2008,0,0,MIA,BAL,1437.906,1465.746,0.553274550774879,13,27,0
2008-10-19,2008,0,0,KC,TEN,1364.59,1619.23,0.251306647733057,10,34,0
2008-10-19,2008,0,0,GB,IND,1557.537,1618.557,0.505727429893128,34,14,1
2008-10-19,2008,0,0,CIN,PIT,1400.716,1597.371,0.319109520674374,10,38,0
2008-10-19,2008,0,0,CHI,MIN,1550.373,1511.293,0.645457843140214,48,41,1
2008-10-19,2008,0,0,CAR,NO,1493.973,1495.131,0.5908557421037,30,7,1
2008-10-19,2008,0,0,BUF,LAC,1518.184,1625.854,0.438899823000086,23,14,1
2008-10-19,2008,0,0,LAR,DAL,1352.614,1607.993,0.250507092965144,34,14,1
2008-10-20,2008,0,0,NE,DEN,1634.743,1480.43,0.779450514870303,41,7,1
2008-10-26,2008,0,0,JAX,CLE,1569.22,1506.762,0.675618270231598,17,23,0
2008-10-26,2008,0,0,SF,SEA,1368.579,1442.743,0.486815001336175,13,34,0
2008-10-26,2008,0,0,BAL,OAK,1496.227,1383.026,0.736102268881231,29,10,1
2008-10-26,2008,0,0,PIT,NYG,1617.648,1607.017,0.607154535437372,14,21,0
2008-10-26,2008,0,0,NYJ,KC,1468.599,1349.695,0.742429896744213,28,24,1
2008-10-26,2008,0,0,MIA,BUF,1407.425,1544.535,0.397690222281045,25,16,1
2008-10-26,2008,0,0,NE,LAR,1649.004,1402.574,0.857262291377221,23,16,1
2008-10-26,2008,0,0,HOU,CIN,1476.196,1380.439,0.716139422630587,35,6,1
2008-10-26,2008,0,0,DET,WSH,1335.105,1572.797,0.270103985415535,17,25,0
2008-10-26,2008,0,0,DAL,TB,1558.033,1551.358,0.601709819744316,13,9,1
2008-10-26,2008,0,0,CAR,ARI,1519.245,1525.4,0.583884190501858,27,23,1
2008-10-26,2008,0,0,PHI,ATL,1553.003,1442.517,0.733055103824039,27,14,1
2008-10-26,2008,1,0,LAC,NO,1599.503,1469.859,0.678369958375872,32,37,0
2008-10-27,2008,0,0,TEN,IND,1634.124,1588.515,0.654010863809531,31,21,1
2008-11-02,2008,0,0,SEA,PHI,1472.713,1566.052,0.459307104540014,7,26,0
2008-11-02,2008,0,0,CHI,DET,1564.452,1324.099,0.852928036576513,27,23,1
2008-11-02,2008,0,0,NYG,DAL,1633.167,1570.449,0.675946193774992,35,14,1
2008-11-02,2008,0,0,TEN,GB,1649.923,1587.579,0.675474433979607,19,16,1
2008-11-02,2008,0,0,OAK,ATL,1368.4,1429.468,0.505658361295402,0,24,0
2008-11-02,2008,0,0,BUF,NYJ,1515.857,1476.25,0.646151764324556,17,26,0
2008-11-02,2008,0,0,CLE,BAL,1534.673,1510.854,0.625107253160513,27,37,0
2008-11-02,2008,0,0,LAR,ARI,1397.374,1512.355,0.428563667434576,13,34,0
2008-11-02,2008,0,0,DEN,MIA,1466.169,1436.103,0.633495915447905,17,26,0
2008-11-02,2008,0,0,KC,TB,1342.044,1538.942,0.318805663813858,27,30,0
2008-11-02,2008,0,0,MIN,HOU,1497.214,1494.19,0.596662421656801,28,21,1
2008-11-02,2008,0,0,CIN,JAX,1362.444,1541.309,0.341760279197678,21,19,1
2008-11-02,2008,0,0,IND,NE,1572.717,1654.205,0.476289657286463,18,15,1
2008-11-03,2008,0,0,WSH,PIT,1583.803,1591.498,0.581728742359219,6,23,0
2008-11-06,2008,0,0,CLE,DEN,1503.433,1435.678,0.682264732637239,30,34,0
2008-11-09,2008,0,0,MIN,GB,1513.486,1579.074,0.499153800786224,28,27,1
2008-11-09,2008,0,0,OAK,CAR,1335.788,1532.291,0.319299665724661,6,17,0
2008-11-09,2008,0,0,PIT,IND,1626.026,1587.347,0.644929420413338,20,24,0
2008-11-09,2008,0,0,PHI,NYG,1593.221,1652.101,0.508806477173988,31,36,0
2008-11-09,2008,0,0,ATL,NO,1462.079,1495.69,0.54504990030056,34,20,1
2008-11-09,2008,0,0,CHI,TEN,1568.609,1658.429,0.464341786842776,14,21,0
2008-11-09,2008,0,0,NE,BUF,1639.575,1484.615,0.78009010580104,20,10,1
2008-11-09,2008,0,0,NYJ,LAR,1507.492,1371.468,0.760821232295255,47,3,1
2008-11-09,2008,0,0,DET,JAX,1319.942,1526.057,0.307395648738435,14,38,0
2008-11-09,2008,0,0,HOU,BAL,1477.919,1542.094,0.501187268207127,13,41,0
2008-11-09,2008,0,0,LAC,KC,1573.671,1333.705,0.852648363696009,20,19,1
2008-11-09,2008,0,0,MIA,SEA,1466.594,1445.544,0.621364441830348,21,19,1
2008-11-10,2008,0,0,ARI,SF,1538.26,1338.608,0.821047326407322,29,24,1
2008-11-13,2008,0,0,NE,NYJ,1649.162,1524.177,0.749066832962285,31,34,0
2008-11-16,2008,0,0,MIA,OAK,1474.6,1320.815,0.778927573605165,17,15,1
2008-11-16,2008,0,0,ATL,DEN,1486.373,1459.049,0.629823491334994,20,24,0
2008-11-16,2008,0,0,CAR,DET,1547.264,1301.346,0.856901268002326,31,22,1
2008-11-16,2008,0,0,SF,LAR,1332.884,1354.783,0.561711080658073,35,16,1
2008-11-16,2008,0,0,CIN,PHI,1377.697,1574.937,0.318378274335455,13,13,0.5
2008-11-16,2008,0,0,IND,HOU,1609.133,1444.153,0.789825068774984,33,27,1
2008-11-16,2008,0,0,PIT,LAC,1604.24,1575.465,0.631768751162861,11,10,1
2008-11-16,2008,0,0,GB,CHI,1572.129,1549.513,0.623482985539543,37,3,1
2008-11-16,2008,0,0,JAX,TEN,1544.653,1677.525,0.403548166218942,14,24,0
2008-11-16,2008,0,0,KC,NO,1331.911,1471.396,0.394420052181648,20,30,0
2008-11-16,2008,0,0,WSH,DAL,1549.276,1551.515,0.58935057916179,10,14,0
2008-11-16,2008,0,0,TB,MIN,1547.281,1520.431,0.629187113056165,19,13,1
2008-11-16,2008,0,0,SEA,ARI,1437.538,1543.985,0.440634317892289,20,26,0
2008-11-16,2008,0,0,NYG,BAL,1670.385,1575.859,0.714696708542304,30,10,1
2008-11-17,2008,0,0,BUF,CLE,1475.028,1480.061,0.585452575741694,27,29,0
2008-11-20,2008,0,0,PIT,CIN,1609.136,1383.236,0.842182177612665,27,10,1
2008-11-23,2008,0,0,CLE,HOU,1493.285,1436.748,0.668104227929205,6,16,0
2008-11-23,2008,0,0,ATL,CAR,1465.212,1553.038,0.467197926308095,45,28,1
2008-11-23,2008,0,0,ARI,NYG,1560.816,1686.583,0.413430200949935,29,37,0
2008-11-23,2008,0,0,JAX,MIN,1525.879,1506.578,0.618992846329537,12,30,0
2008-11-23,2008,0,0,DET,TB,1295.572,1561.134,0.239663056050262,20,38,0
2008-11-23,2008,0,0,DEN,OAK,1480.211,1316.397,0.788708693768258,10,31,0
2008-11-23,2008,0,0,DAL,SF,1571.042,1358.639,0.831579073579635,35,22,1
2008-11-23,2008,0,0,LAR,CHI,1329.028,1523.765,0.321513247665049,3,27,0
2008-11-23,2008,0,0,LAC,IND,1570.569,1616.538,0.527360452222801,20,23,0
2008-11-23,2008,0,0,TEN,NYJ,1696.299,1546.909,0.774540261956801,13,34,0
2008-11-23,2008,0,0,SEA,WSH,1420.706,1529.748,0.436955789069452,17,20,0
2008-11-23,2008,0,0,BAL,PHI,1559.662,1569.398,0.578867270579478,36,7,1
2008-11-23,2008,0,0,MIA,NE,1479.018,1626.431,0.383573611759922,28,48,0
2008-11-23,2008,0,0,KC,BUF,1313.615,1461.803,0.382519319286296,31,54,0
2008-11-24,2008,0,0,NO,GB,1489.693,1597.876,0.438172712854667,51,29,1
2008-11-27,2008,0,0,DET,TEN,1282.637,1643.246,0.154248297934466,10,47,0
2008-11-27,2008,0,0,PHI,ARI,1541.453,1543.137,0.590123560989865,48,20,1
2008-11-27,2008,0,0,DAL,SEA,1578.936,1408.829,0.794682431689472,34,9,1
2008-11-30,2008,0,0,LAR,MIA,1309.483,1456.505,0.38410593574763,12,16,0
2008-11-30,2008,0,0,CLE,IND,1459.371,1631.287,0.350815168875658,6,10,0
2008-11-30,2008,0,0,CIN,BAL,1375.178,1587.607,0.299712025449086,3,34,0
2008-11-30,2008,0,0,BUF,SF,1485.231,1350.745,0.75920643335853,3,10,0
2008-11-30,2008,0,0,LAC,ATL,1555.82,1496.335,0.671856389747282,16,22,0
2008-11-30,2008,0,0,GB,CAR,1561.939,1521.915,0.646700408504336,31,35,0
2008-11-30,2008,0,0,MIN,CHI,1544.482,1543.311,0.594092781046268,34,14,1
2008-11-30,2008,0,0,WSH,NYG,1541.625,1704.262,0.363074706988472,7,23,0
2008-11-30,2008,0,0,TB,NO,1574.068,1525.63,0.657686551617521,23,20,1
2008-11-30,2008,0,0,OAK,KC,1370.815,1290.187,0.698107509733072,13,20,0
2008-11-30,2008,0,0,NYJ,DEN,1599.961,1425.792,0.798471334380215,17,34,0
2008-11-30,2008,0,0,NE,PIT,1648.943,1617.193,0.635743703568436,10,33,0
2008-12-01,2008,0,0,HOU,JAX,1470.662,1487.975,0.568199383434691,30,17,1
2008-12-04,2008,0,0,LAC,OAK,1528.104,1339.724,0.811314249439303,34,7,1
2008-12-07,2008,0,0,SF,NYJ,1385.468,1548.174,0.362982859844871,24,14,1
2008-12-07,2008,0,0,ARI,LAR,1516.305,1297.563,0.836628072510072,34,10,1
2008-12-07,2008,0,0,BUF,MIA,1450.508,1468.425,0.567346127715568,3,16,0
2008-12-07,2008,0,0,CHI,JAX,1519.317,1465.668,0.664407613046017,23,10,1
2008-12-07,2008,0,0,IND,CIN,1642.056,1355.709,0.883140909259469,35,3,1
2008-12-07,2008,0,0,DEN,KC,1477.58,1321.279,0.781411504497541,24,17,1
2008-12-07,2008,0,0,DET,MIN,1272.745,1568.476,0.209458189016056,16,20,0
2008-12-07,2008,0,0,GB,HOU,1540.079,1492.97,0.655962121058844,21,24,0
2008-12-07,2008,0,0,NO,ATL,1516.605,1524.05,0.582078867340002,29,25,1
2008-12-07,2008,0,0,NYG,PHI,1723.961,1568.284,0.780797337967142,14,20,0
2008-12-07,2008,0,0,TEN,CLE,1653.139,1448.602,0.82514177185375,28,9,1
2008-12-07,2008,0,0,PIT,DAL,1659.461,1591.023,0.683116425644236,20,13,1
2008-12-07,2008,0,0,BAL,WSH,1607.077,1521.926,0.703566321945974,24,10,1
2008-12-07,2008,0,0,SEA,NE,1396.742,1606.676,0.302735112787223,21,24,0
2008-12-08,2008,0,0,CAR,TB,1543.775,1583.094,0.536890769409242,38,23,1
2008-12-11,2008,0,0,CHI,NO,1536.123,1529.714,0.601342798173459,27,24,1
2008-12-14,2008,0,0,JAX,GB,1448.861,1520.915,0.489849872606448,20,16,1
2008-12-14,2008,0,0,HOU,TEN,1512.133,1662.472,0.379598961767522,13,12,1
2008-12-14,2008,0,0,NYJ,BUF,1516.204,1419.908,0.7167697347065,31,27,1
2008-12-14,2008,0,0,MIA,SF,1499.025,1417.438,0.699269688988926,14,9,1
2008-12-14,2008,0,0,BAL,PIT,1622.106,1671.886,0.521889340421856,9,13,0
2008-12-14,2008,0,0,OAK,NE,1328.448,1614.551,0.218783240927267,26,49,0
2008-12-14,2008,0,0,LAR,SEA,1288.247,1388.867,0.448917547986307,20,23,0
2008-12-14,2008,0,0,ATL,TB,1510.941,1557.71,0.526212464463576,13,10,1
2008-12-14,2008,0,0,CAR,DEN,1569.159,1485.84,0.701362162263058,30,10,1
2008-12-14,2008,0,0,CIN,WSH,1348.662,1506.897,0.368954694326615,20,13,1
2008-12-14,2008,0,0,IND,DET,1649.103,1266.643,0.929286909340526,31,21,1
2008-12-14,2008,0,0,KC,LAC,1313.019,1539.38,0.283154310857438,21,22,0
2008-12-14,2008,0,0,DAL,NYG,1578.598,1690.186,0.43335344464293,20,8,1
2008-12-14,2008,0,0,ARI,MIN,1525.621,1574.578,0.523071337868476,14,35,0
2008-12-15,2008,0,0,PHI,CLE,1602.059,1439.269,0.78772469994064,30,10,1
2008-12-18,2008,0,0,JAX,IND,1465.335,1651.921,0.33183322929931,24,31,0
2008-12-20,2008,0,0,DAL,BAL,1608.295,1605.19,0.596774628283843,24,33,0
2008-12-21,2008,0,0,CLE,CIN,1427.556,1376.068,0.661628279468251,0,14,0
2008-12-21,2008,0,0,MIN,ATL,1607.153,1523.969,0.701199365946619,17,24,0
2008-12-21,2008,0,0,LAR,SF,1275.999,1407.335,0.405678194504292,16,17,0
2008-12-21,2008,0,0,DEN,BUF,1468.804,1411.414,0.669192134155822,23,30,0
2008-12-21,2008,0,0,DET,NO,1263.824,1519.008,0.250717906971761,7,42,0
2008-12-21,2008,0,0,KC,MIA,1309.362,1509.129,0.31522984269596,31,38,0
2008-12-21,2008,0,0,NE,ARI,1627.187,1493.047,0.758842132090337,47,7,1
2008-12-21,2008,0,0,NYG,CAR,1660.489,1586.195,0.690368091201418,34,28,1
2008-12-21,2008,0,0,TEN,PIT,1653.524,1688.802,0.542669358683521,31,14,1
2008-12-21,2008,0,0,OAK,HOU,1315.811,1521.081,0.308432225689839,27,16,1
2008-12-21,2008,0,0,SEA,NYJ,1401.115,1524.698,0.416482291614313,13,3,1
2008-12-21,2008,0,0,WSH,PHI,1479.491,1613.772,0.40159744391752,10,3,1
2008-12-21,2008,0,0,TB,LAC,1544.682,1543.038,0.594749207946145,24,41,0
2008-12-22,2008,0,0,CHI,GB,1546.829,1504.441,0.649803371642142,20,17,1
2008-12-28,2008,0,0,TB,OAK,1509.227,1352.522,0.781808476461649,24,31,0
2008-12-28,2008,0,0,NO,CAR,1535.548,1574.862,0.536897925809377,31,33,0
2008-12-28,2008,0,0,SF,WSH,1412.794,1505.187,0.460659786929158,27,24,1
2008-12-28,2008,0,0,ATL,LAR,1555.237,1270.539,0.88215769546429,31,27,1
2008-12-28,2008,0,0,CIN,KC,1413.906,1297.008,0.740215526781739,16,6,1
2008-12-28,2008,0,0,PHI,DAL,1588.076,1579.935,0.603730516685858,44,6,1
2008-12-28,2008,0,0,BUF,NE,1440.884,1643.611,0.311563408174841,0,13,0
2008-12-28,2008,0,0,NYJ,MIA,1495.948,1521.482,0.556553109724817,17,24,0
2008-12-28,2008,0,0,BAL,JAX,1633.55,1452.257,0.804989601281974,27,7,1
2008-12-28,2008,0,0,LAC,DEN,1578.493,1439.334,0.76408972386221,52,21,1
2008-12-28,2008,0,0,IND,TEN,1664.999,1679.609,0.572012818833714,23,0,1
2008-12-28,2008,0,0,ARI,SEA,1476.623,1429.865,0.655505995333125,34,21,1
2008-12-28,2008,0,0,PIT,CLE,1662.717,1389.718,0.874974677277289,31,0,1
2008-12-28,2008,0,0,GB,DET,1495.184,1247.285,0.858293905518093,31,21,1
2008-12-28,2008,0,0,HOU,CHI,1484.371,1556.087,0.490336102702178,31,24,1
2008-12-28,2008,0,0,MIN,NYG,1575.884,1671.822,0.455593946913897,20,19,1
2009-01-03,2008,0,1,LAC,IND,1593.456,1691.593,0.452456098439057,23,17,1
2009-01-03,2008,0,1,ARI,ATL,1493.926,1558.51,0.500598671838086,30,24,1
2009-01-04,2008,0,1,MIN,PHI,1583.539,1616.177,0.546438438594775,14,26,0
2009-01-04,2008,0,1,MIA,BAL,1545.051,1644.229,0.450971951828028,9,27,0
2009-01-10,2008,0,1,TEN,BAL,1653.015,1670.38,0.568125940179099,10,13,0
2009-01-10,2008,0,1,CAR,ARI,1586.798,1513.358,0.68931626075221,13,33,0
2009-01-11,2008,0,1,NYG,PHI,1664.167,1644.627,0.6193172615318,11,23,0
2009-01-11,2008,0,1,PIT,LAC,1670.229,1615.091,0.666316072175158,35,24,1
2009-01-18,2008,0,1,ARI,PHI,1558.15,1677.667,0.422181356163993,32,25,1
2009-01-18,2008,0,1,PIT,BAL,1685.954,1686.48,0.591734940099503,23,14,1
2009-02-01,2008,1,1,PIT,ARI,1704.22,1582.791,0.667966357613664,27,23,1
2009-09-10,2009,0,0,PIT,TEN,1644.566,1592.943,0.661802236911995,13,10,1
2009-09-13,2009,0,0,NYG,WSH,1589.085,1495.03,0.714143539609343,23,17,1
2009-09-13,2009,0,0,TB,DAL,1483.712,1536.223,0.517965378555429,21,34,0
2009-09-13,2009,0,0,BAL,KC,1613.81,1358.667,0.863290291603812,38,24,1
2009-09-13,2009,0,0,NO,DET,1517.408,1329.224,0.811141469824723,45,27,1
2009-09-13,2009,0,0,HOU,NYJ,1505.421,1483.253,0.622877392316822,7,24,0
2009-09-13,2009,0,0,GB,CHI,1502.422,1524.884,0.560913041758143,21,15,1
2009-09-13,2009,0,0,ARI,SF,1550.108,1453.624,0.71698938457759,16,20,0
2009-09-13,2009,0,0,IND,JAX,1614.972,1462.719,0.777405229234918,14,12,1
2009-09-13,2009,0,0,CLE,MIN,1423.137,1538.393,0.428176032963469,20,34,0
2009-09-13,2009,0,0,CAR,PHI,1529.671,1603.684,0.487032159169576,10,38,0
2009-09-13,2009,0,0,ATL,MIA,1527.719,1514.267,0.611021010316947,19,7,1
2009-09-13,2009,0,0,CIN,DEN,1451.942,1451.247,0.593431851124879,7,12,0
2009-09-13,2009,0,0,SEA,LAR,1443.374,1346.511,0.717431875777313,28,0,1
2009-09-14,2009,0,0,NE,BUF,1607.725,1451.939,0.780904709664478,25,24,1
2009-09-14,2009,0,0,OAK,LAC,1427.453,1567.911,0.393083022255323,20,24,0
2009-09-20,2009,0,0,DAL,NYG,1563.718,1599.46,0.542006396861425,31,33,0
2009-09-20,2009,0,0,CHI,PIT,1508.119,1653.471,0.386382657645805,17,14,1
2009-09-20,2009,0,0,BUF,TB,1449.179,1456.217,0.582648693738902,33,20,1
2009-09-20,2009,0,0,ATL,CAR,1546.986,1497.005,0.659683440250693,28,20,1
2009-09-20,2009,0,0,JAX,ARI,1458.268,1525.201,0.497218218086783,17,31,0
2009-09-20,2009,0,0,GB,CIN,1519.187,1430.022,0.708362644925493,24,31,0
2009-09-20,2009,0,0,DEN,CLE,1473.167,1400.465,0.688405723158244,27,6,1
2009-09-20,2009,0,0,KC,OAK,1352.204,1415.22,0.502855174480781,10,13,0
2009-09-20,2009,0,0,NYJ,NE,1520.745,1610.485,0.464456332425229,16,9,1
2009-09-20,2009,0,0,TEN,HOU,1584.038,1467.929,0.739341192678594,31,34,0
2009-09-20,2009,0,0,PHI,NO,1636.35,1527.381,0.731342797272129,22,48,0
2009-09-20,2009,0,0,SF,SEA,1478.531,1461.1,0.616450887496696,23,10,1
2009-09-20,2009,0,0,LAC,BAL,1580.144,1620.273,0.535731234003261,26,31,0
2009-09-20,2009,0,0,WSH,LAR,1484.655,1328.785,0.780987429006865,9,7,1
2009-09-20,2009,0,0,DET,MIN,1319.25,1561.065,0.265450508864319,13,27,0
2009-09-21,2009,0,0,MIA,IND,1495,1619.423,0.415307639224521,23,27,0
2009-09-27,2009,0,0,NE,ATL,1587.959,1561.198,0.629067574205101,26,10,1
2009-09-27,2009,0,0,HOU,JAX,1490.267,1431.361,0.67112115995627,24,31,0
2009-09-27,2009,0,0,TB,NYG,1434.754,1611.529,0.344471906495069,0,24,0
2009-09-27,2009,0,0,NYJ,TEN,1543.271,1561.7,0.566622524904116,24,17,1
2009-09-27,2009,0,0,BUF,NO,1470.641,1579.729,0.436890643291967,7,27,0
2009-09-27,2009,0,0,LAC,MIA,1560.727,1481.983,0.69581695306911,23,13,1
2009-09-27,2009,0,0,MIN,SF,1574.373,1498.044,0.692866561301117,27,24,1
2009-09-27,2009,0,0,CIN,PIT,1461.702,1635.813,0.347942977983396,23,20,1
2009-09-27,2009,0,0,SEA,CHI,1441.587,1525.777,0.472411419284012,19,25,0
2009-09-27,2009,0,0,BAL,CLE,1639.691,1382.336,0.864786137416778,34,3,1
2009-09-27,2009,0,0,OAK,DEN,1429.175,1491.295,0.504144558240034,3,23,0
2009-09-27,2009,0,0,LAR,GB,1324.412,1487.507,0.362465242137838,17,36,0
2009-09-27,2009,0,0,PHI,KC,1584.002,1338.249,0.856784760624849,34,14,1
2009-09-27,2009,0,0,ARI,IND,1552.107,1632.44,0.477948353495906,10,31,0
2009-09-27,2009,0,0,DET,WSH,1305.942,1489.028,0.336315392914273,19,14,1
2009-09-28,2009,0,0,DAL,CAR,1551.648,1482.793,0.683635817509309,21,7,1
2009-10-04,2009,0,0,SF,LAR,1490.043,1303.622,0.809581877795622,35,0,1
2009-10-04,2009,0,0,PIT,LAC,1616.79,1574.42,0.649779792453109,38,28,1
2009-10-04,2009,0,0,MIA,BUF,1468.29,1444.562,0.624984484612701,38,10,1
2009-10-04,2009,0,0,WSH,TB,1463.896,1413.65,0.660025824970425,16,13,1
2009-10-04,2009,0,0,NE,BAL,1608.136,1647.865,0.536303893149483,27,21,1
2009-10-04,2009,0,0,NO,NYJ,1605.808,1560.921,0.653069802815071,24,10,1
2009-10-04,2009,0,0,KC,NYG,1330.608,1632.633,0.203521971115695,16,27,0
2009-10-04,2009,0,0,JAX,TEN,1460.938,1544.05,0.473958322690692,37,17,1
2009-10-04,2009,0,0,HOU,OAK,1460.69,1398.437,0.675359593543211,29,6,1
2009-10-04,2009,0,0,DEN,DAL,1522.033,1567.8,0.527650273867892,17,10,1
2009-10-04,2009,0,0,IND,SEA,1661.782,1423.36,0.851528182155266,34,17,1
2009-10-04,2009,0,0,CLE,CIN,1374.162,1480.724,0.440471159059012,20,23,0
2009-10-04,2009,0,0,CHI,DET,1544.004,1331.075,0.83200272133152,48,24,1
2009-10-05,2009,0,0,MIN,GB,1582.374,1508.297,0.690101008917195,30,23,1
2009-10-11,2009,0,0,BUF,CLE,1420.285,1362.176,0.670107735890544,3,6,0
2009-10-11,2009,0,0,LAR,MIN,1291.374,1594.496,0.202500246976959,10,38,0
2009-10-11,2009,0,0,ARI,HOU,1522.765,1480.196,0.650040432784635,28,21,1
2009-10-11,2009,0,0,CAR,WSH,1466.641,1472.853,0.583804467538135,20,17,1
2009-10-11,2009,0,0,SF,ATL,1502.29,1541.021,0.537732257080586,10,45,0
2009-10-11,2009,0,0,SEA,JAX,1415.818,1493.235,0.482138104772133,41,0,1
2009-10-11,2009,0,0,BAL,CIN,1630.024,1492.71,0.76216991046802,14,17,0
2009-10-11,2009,0,0,PHI,TB,1591.644,1404.693,0.810051761392105,33,14,1
2009-10-11,2009,0,0,TEN,IND,1511.753,1669.325,0.369843730723142,9,31,0
2009-10-11,2009,0,0,NYG,OAK,1641.764,1378.931,0.868431198879387,44,7,1
2009-10-11,2009,0,0,KC,DAL,1321.477,1548.326,0.282584462083064,20,26,0
2009-10-11,2009,0,0,DET,PIT,1321.472,1632.805,0.19497425496638,20,28,0
2009-10-11,2009,0,0,DEN,NE,1541.507,1625.978,0.472008277033409,20,17,1
2009-10-12,2009,0,0,MIA,NYJ,1492.566,1543.025,0.520913971462144,31,27,1
2009-10-18,2009,0,0,NE,TEN,1611.208,1489.497,0.745507705802807,59,0,1
2009-10-18,2009,0,0,PIT,CLE,1640.51,1381.857,0.865657454426887,27,14,1
2009-10-18,2009,0,0,ATL,CHI,1580.026,1553.606,0.62860941957454,21,14,1
2009-10-18,2009,0,0,JAX,LAR,1454.303,1279.069,0.799456039400944,23,20,1
2009-10-18,2009,0,0,WSH,KC,1461.614,1311.233,0.775534891902679,6,14,0
2009-10-18,2009,0,0,TB,CAR,1394.482,1477.88,0.473547869797989,21,28,0
2009-10-18,2009,0,0,SEA,ARI,1454.75,1536.641,0.475711029929409,3,27,0
2009-10-18,2009,0,0,OAK,PHI,1370.6,1601.855,0.277471084759108,13,9,1
2009-10-18,2009,0,0,NYJ,BUF,1527.705,1400.604,0.751349429079539,13,16,0
2009-10-18,2009,0,0,CIN,HOU,1515.982,1466.32,0.659271065288067,17,28,0
2009-10-18,2009,0,0,GB,DET,1496.175,1313.767,0.805995207128777,26,0,1
2009-10-18,2009,0,0,MIN,BAL,1606.802,1606.752,0.592535723629614,33,31,1
2009-10-18,2009,0,0,NO,NYG,1623.705,1650.095,0.55533664967416,48,27,1
2009-10-19,2009,0,0,LAC,DEN,1558.406,1556.277,0.595421936761438,23,34,0
2009-10-25,2009,1,0,NE,TB,1630.417,1374.951,0.813145604416588,35,7,1
2009-10-25,2009,0,0,LAR,IND,1274.056,1691.581,0.116161075432958,6,42,0
2009-10-25,2009,0,0,KC,LAC,1349.012,1527.883,0.341752509390417,7,37,0
2009-10-25,2009,0,0,OAK,NYJ,1395.759,1504.88,0.436843909618813,0,38,0
2009-10-25,2009,0,0,PIT,MIN,1646.691,1615.498,0.635000874791585,27,17,1
2009-10-25,2009,0,0,NYG,ARI,1623.079,1567.032,0.66747847425832,17,24,0
2009-10-25,2009,0,0,MIA,NO,1507.886,1650.72,0.389824847882454,34,46,0
2009-10-25,2009,0,0,HOU,SF,1500.886,1463.285,0.643507122077284,24,21,1
2009-10-25,2009,0,0,DAL,ATL,1558.57,1594.856,0.541228941972403,37,21,1
2009-10-25,2009,0,0,CLE,GB,1375.675,1507.67,0.404763894854676,3,31,0
2009-10-25,2009,0,0,CIN,CHI,1481.416,1538.776,0.510993071989506,45,10,1
2009-10-25,2009,0,0,CAR,BUF,1497.411,1423.429,0.689984043555578,9,20,0
2009-10-26,2009,0,0,WSH,PHI,1423.835,1576.696,0.37618599365147,17,27,0
